Keuwl Accelerometer Data File
2021-04-11 16-46-11

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.3703980,-0.053627,0.167933,0.017429,0.012127,0.021753,-161.499893
5.3897848,-0.064853,0.162442,0.011084,0.005168,-0.254667,-156.027161
5.4091706,-0.051430,0.163297,-0.003925,-0.009610,-0.088707,-162.711777
5.4285564,-0.049722,0.168544,0.017063,0.011871,0.074790,-163.332703
5.4479427,-0.054603,0.173058,-0.002216,-0.006734,0.457217,-160.926819
5.4673281,-0.046061,0.153169,-0.001728,-0.008513,-0.660854,-166.018280
5.4867158,-0.054603,0.161344,-0.016859,-0.022708,-0.124077,-161.186737
5.5061040,-0.051186,0.168178,0.007667,0.002487,0.113545,-162.653381
5.5254936,-0.053261,0.150606,-0.005389,-0.012503,-0.829363,-162.224625
5.5448818,-0.065097,0.156585,0.005593,-0.000950,-0.556468,-155.769989
5.5642681,-0.055701,0.163175,-0.001484,-0.007230,-0.127023,-160.596817
5.5836558,-0.061192,0.159026,0.009498,0.003191,-0.446847,-157.843292
5.6030450,-0.065829,0.157073,0.008400,0.001897,-0.544271,-155.397766
5.6224351,-0.054969,0.159270,0.006447,0.000200,-0.406085,-161.050201
5.6418223,-0.056189,0.154511,0.014013,0.007188,-0.732539,-160.512207
5.6612096,-0.067537,0.149752,0.000102,-0.007128,-0.910944,-154.222290
5.6805978,-0.053505,0.169642,0.028289,0.023115,0.043884,-161.513916
5.6999860,-0.047403,0.148044,0.002909,-0.004459,-0.996889,-165.647476
5.7193718,-0.059362,0.157195,0.018405,0.011839,-0.609845,-158.795074
5.7387595,-0.041790,0.154633,0.023652,0.016945,-0.700188,-168.159988
5.7581487,-0.059606,0.139014,0.001932,-0.006396,-1.565610,-158.718170
5.7775359,-0.053749,0.148898,0.038173,0.030649,-1.188581,-162.012787
5.7969236,-0.072418,0.148532,0.000102,-0.007205,-0.954189,-151.414093
5.8163133,-0.036543,0.131449,0.031096,0.022264,-1.965475,-174.189621
5.8357019,-0.081936,0.127910,0.010352,0.001266,-2.085776,-143.103546
5.8550892,-0.038008,0.156219,0.028167,0.021680,-0.599872,-169.956573
5.8744769,-0.047037,0.131815,-0.004535,-0.013396,-1.894666,-167.275925
5.8938651,-0.057043,0.137794,-0.011124,-0.019505,-1.562498,-160.358643
5.9132533,-0.061802,0.150240,0.008277,0.001027,-0.947453,-157.452301
5.9326401,-0.041424,0.125225,-0.025279,-0.034524,-2.108705,-172.019379
5.9520264,-0.062412,0.140356,0.015721,0.007460,-1.561108,-156.970886
5.9714131,-0.038496,0.141943,-0.018690,-0.026399,-1.128833,-171.372528
5.9908009,-0.060704,0.126812,0.009864,0.000448,-2.317770,-157.966400
6.0101862,-0.042522,0.133889,-0.006975,-0.015574,-1.713940,-169.986694
6.0295715,-0.048258,0.141332,0.037319,0.029122,-1.579730,-165.646301
6.0489588,-0.051064,0.133401,-0.017958,-0.026673,-1.761351,-164.453690
6.0683465,-0.027514,0.142187,0.040248,0.032572,-1.280689,-177.511703
6.0877361,-0.059850,0.129008,-0.008928,-0.018100,-2.098040,-158.583389
6.1071229,-0.025805,0.133523,0.025361,0.017037,-1.626274,-180.282486
6.1265101,-0.054237,0.137062,-0.003559,-0.012026,-1.638996,-162.177673
6.1458983,-0.053627,0.137184,0.005105,-0.003384,-1.676147,-162.563095
6.1652856,-0.053749,0.133401,0.013891,0.005030,-1.941511,-162.665070
6.1846733,-0.049234,0.129252,0.014135,0.004962,-2.154605,-166.033417
6.2040610,-0.059972,0.133645,0.008400,-0.000440,-1.913156,-158.492279
6.2234488,-0.062534,0.134743,-0.001972,-0.010671,-1.793189,-156.797012
6.2428365,-0.049234,0.130838,0.019626,0.010566,-2.090402,-165.888916
6.2622223,-0.065463,0.136207,-0.001240,-0.009799,-1.703517,-154.923157
6.2816086,-0.048624,0.136818,0.012426,0.003919,-1.707052,-165.777939
6.3009953,-0.060704,0.133889,-0.000996,-0.009778,-1.850419,-158.003052
6.3203826,-0.038252,0.141576,0.021822,0.013886,-1.381294,-171.563492
6.3397689,-0.066561,0.138282,0.024507,0.016037,-1.715259,-154.308411
6.3591557,-0.059850,0.134377,0.003519,-0.005237,-1.845355,-158.572632
6.3785419,-0.027514,0.145115,0.025605,0.018281,-1.040197,-176.975128
6.3979282,-0.085475,0.139258,-0.005023,-0.012965,-1.308685,-142.850845
6.4173136,-0.046793,0.141088,0.025117,0.016969,-1.517155,-166.551178
6.4366994,-0.071198,0.142553,0.011816,0.003841,-1.376728,-151.705017
6.4560881,-0.056311,0.150972,0.033414,0.026111,-1.051550,-160.516571
6.4754758,-0.055213,0.142675,0.024018,0.015948,-1.467439,-161.365143
6.4948640,-0.038862,0.158660,0.037319,0.031022,-0.531513,-169.282013
6.5142527,-0.063511,0.134621,-0.015883,-0.024534,-1.724157,-156.148987
6.5336413,-0.050088,0.134865,0.016453,0.007740,-1.850226,-164.989441
6.5530300,-0.031906,0.136451,-0.020520,-0.028572,-1.330537,-176.106400
6.5724177,-0.060216,0.132059,0.024873,0.015837,-2.086546,-158.327271
6.5918036,-0.035079,0.119124,-0.028207,-0.037774,-2.339034,-177.814545
6.6111913,-0.031906,0.118880,0.019138,0.009495,-2.506429,-180.126755
